,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source,Exact Amount 1,Exact Amount 2
169,552803246800335301,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2727,CCCCCl,Solvent,0.7273,-0.0785,0.001,,,10.1016/j.fluid.2011.06.001,,
170,-7270697217430411225,298.15,101.3,Liquid,2,CC(C)CCl,Solvent,0.5137,CC(C)OC(C)C,Solvent,0.4862999999999999,,,0.7878250000000002,0.000405,10.1007/s10765-010-0737-5,,
171,-5503513767457908352,298.15,101.3,Liquid,2,CC(C)CCl,Solvent,0.8059,CC(C)OC(C)C,Solvent,0.1941,,,0.8355300000000002,0.0003555,10.1007/s10765-010-0737-5,,
172,4545714688532998060,298.15,101.0,Liquid,2,CC(C)CCl,Solvent,0.0907,CC(C)OC(C)C,Solvent,0.9093,-0.0302,0.00055,,,10.1016/j.fluid.2011.06.001,,
173,-5474946027588149750,298.15,101.0,Liquid,2,CC(C)CCl,Solvent,0.5453,CC(C)OC(C)C,Solvent,0.4547,-0.0957,0.0012,,,10.1016/j.fluid.2011.06.001,,
174,-2205175400292928665,298.15,101.0,Liquid,2,CC(C)CCl,Solvent,0.727,CC(C)OC(C)C,Solvent,0.273,-0.0791,0.001,,,10.1016/j.fluid.2011.06.001,,
175,-6590921395668308909,298.15,101.0,Liquid,2,CC(C)CCl,Solvent,0.091,CC(C)OC(C)C,Solvent,0.909,,,0.7293950000000001,0.000464,10.1021/je100765j,,
176,-1872313190594158551,298.15,101.3,Liquid,2,CC(C)(C)Cl,Solvent,0.1991,CC(C)OC(C)C,Solvent,0.8009,,,0.7376660000000003,0.0004545,10.1007/s10765-010-0737-5,,
177,-3613858764408229774,298.15,101.3,Liquid,2,CC(C)(C)Cl,Solvent,0.5148,CC(C)OC(C)C,Solvent,0.4851999999999999,,,0.7723510000000002,0.00042,10.1007/s10765-010-0737-5,,
178,3768885881861264578,298.15,101.3,Liquid,2,CC(C)(C)Cl,Solvent,0.7152,CC(C)OC(C)C,Solvent,0.2848,,,0.7971450000000002,0.0003945,10.1007/s10765-010-0737-5,,
179,5191684607067347210,298.15,101.0,Liquid,2,CC(C)(C)Cl,Solvent,0.2192,CC(C)OC(C)C,Solvent,0.7807999999999999,0.007,0.0004,,,10.1016/j.fluid.2011.06.001,,
180,-1321662578150329085,298.15,101.0,Liquid,2,CC(C)(C)Cl,Solvent,0.5512,CC(C)OC(C)C,Solvent,0.4488,0.0071,0.0004,,,10.1016/j.fluid.2011.06.001,,
181,8213599158749267021,298.15,101.0,Liquid,2,CC(C)(C)Cl,Solvent,0.7747,CC(C)OC(C)C,Solvent,0.2252999999999999,0.0035,0.0004,,,10.1016/j.fluid.2011.06.001,,
182,-8444347259057770454,298.15,101.0,Liquid,2,CCCCO,Solvent,0.25,c1ccccc1,Solvent,0.75,,,0.8543440000000002,9.100000000000002e-05,10.1007/s10765-008-0390-4,,
183,144563044326552327,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4998,c1ccccc1,Solvent,0.5002,,,0.8374600000000002,0.000101,10.1007/s10765-008-0390-4,,
184,1986126661078287470,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7502,c1ccccc1,Solvent,0.2498,,,0.8215370000000002,0.0001115,10.1007/s10765-008-0390-4,,
185,1186865493724054608,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7495,c1ccccc1,Solvent,0.2505,0.5898,0.0066,,,10.1016/j.fluid.2009.06.015,,
186,-6576101056623370626,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4998,c1ccccc1,Solvent,0.5002,1.0283,0.01105,,,10.1016/j.fluid.2009.06.015,,
187,-9088766814740550251,298.15,101.0,Liquid,2,CCCCO,Solvent,0.2497,c1ccccc1,Solvent,0.7503,1.0725,0.0115,,,10.1016/j.fluid.2009.06.015,,
188,7026551836706300221,298.15,101.0,Liquid,2,CCCO,Solvent,0.7623,COC(C)=O,Solvent,0.2377,,,0.8285000000000002,0.0001,10.1007/s10765-013-1483-2,,
189,5900911587454864978,298.15,101.0,Liquid,2,CCCO,Solvent,0.4973999999999999,COC(C)=O,Solvent,0.5026,,,0.8619000000000002,0.00015,10.1007/s10765-013-1483-2,,
190,2891584593358933653,298.15,101.0,Liquid,2,CCCO,Solvent,0.2953,COC(C)=O,Solvent,0.7047,,,0.8880000000000002,0.00015,10.1007/s10765-013-1483-2,,
191,2919183165204270017,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7121,COC(C)=O,Solvent,0.2879,,,0.8338000000000002,0.0001,10.1007/s10765-013-1483-2,,
192,-5347307935270720987,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4730999999999999,COC(C)=O,Solvent,0.5269,,,0.8610000000000002,0.0001,10.1007/s10765-013-1483-2,,
193,8953226166738739855,298.15,101.0,Liquid,2,CCCCO,Solvent,0.287,COC(C)=O,Solvent,0.713,,,0.8848000000000001,0.00015,10.1007/s10765-013-1483-2,,
194,-7165839516417718750,303.15,101.0,Liquid,2,CCCCO,Solvent,0.7878000000000001,CS(C)=O,Solvent,0.2122,,,0.8518000000000001,0.00045,10.1007/s10765-005-8102-9,,
195,4298636815367187570,303.15,101.0,Liquid,2,CCCCO,Solvent,0.4927,CS(C)=O,Solvent,0.5073,,,0.9301000000000004,0.0005,10.1007/s10765-005-8102-9,,
196,2674416344835183113,303.15,101.0,Liquid,2,CCCCO,Solvent,0.3043,CS(C)=O,Solvent,0.6957,,,0.9866000000000004,0.00055,10.1007/s10765-005-8102-9,,
197,4765812108412252034,303.15,101.0,Liquid,2,CCCCO,Solvent,0.7562,CS(C)=O,Solvent,0.2438,0.923,0.006,,,10.1016/j.tca.2006.10.025,,
198,6654786125487529930,303.15,101.0,Liquid,2,CCCCO,Solvent,0.5378000000000001,CS(C)=O,Solvent,0.4622,1.063,0.0065,,,10.1016/j.tca.2006.10.025,,
199,4772558840581091180,303.15,101.0,Liquid,2,CCCCO,Solvent,0.2793,CS(C)=O,Solvent,0.7207,0.843,0.0055,,,10.1016/j.tca.2006.10.025,,
200,-6445522110189537414,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.7288,CS(C)=O,Solvent,0.2712,,,0.8576000000000003,0.00095,10.1007/s10765-005-8102-9,,
201,-84779561354407145,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.5186,CS(C)=O,Solvent,0.4814,,,0.9046000000000004,0.00095,10.1007/s10765-005-8102-9,,
202,8484606313178144003,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.235,CS(C)=O,Solvent,0.765,,,0.9892000000000004,0.00105,10.1007/s10765-005-8102-9,,
203,-7480503259512852297,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.7735,CS(C)=O,Solvent,0.2265,1.008,0.0065,,,10.1016/j.tca.2006.10.025,,
204,-3607829100672229963,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.5323,CS(C)=O,Solvent,0.4677,1.36,0.0085,,,10.1016/j.tca.2006.10.025,,
205,3135309697328251320,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.2749,CS(C)=O,Solvent,0.7251,1.165,0.0075,,,10.1016/j.tca.2006.10.025,,
206,-1700624666901614634,298.15,101.325,Liquid,2,CCCCCC,Solvent,0.75,CCCCO,Solvent,0.25,0.5418,0.00845,,,10.1016/j.fluid.2005.08.001,,
207,5080761222082785727,298.15,101.325,Liquid,2,CCCCCC,Solvent,0.5,CCCCO,Solvent,0.5,0.5012,0.0078,,,10.1016/j.fluid.2005.08.001,,
208,4628352285394670449,298.15,101.325,Liquid,2,CCCCCC,Solvent,0.2499,CCCCO,Solvent,0.7501,0.2783,0.0044,,,10.1016/j.fluid.2005.08.001,,
209,5394009438897390701,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7425999999999999,CCCCO,Solvent,0.2574,,,0.6842900000000002,0.00051,10.1016/j.jct.2007.05.016,,
210,-1132088793045638704,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.4879,CCCCO,Solvent,0.5121,,,0.7196630000000002,0.0004745,10.1016/j.jct.2007.05.016,,
211,9050464380390666321,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.2996,CCCCO,Solvent,0.7004,,,0.7496600000000001,0.000443,10.1016/j.jct.2007.05.016,,
212,-645506404406287326,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2003,CCCCO,Solvent,0.7997,,,0.7967200000000002,0.000225,10.1016/j.jct.2006.06.008,,
213,-6557166978426098028,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5125,CCCCO,Solvent,0.4875,,,0.7850100000000002,0.000235,10.1016/j.jct.2006.06.008,,
214,7763433163712614172,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7086,CCCCO,Solvent,0.2914,,,0.7791900000000003,0.00024,10.1016/j.jct.2006.06.008,,
215,5080015960990999205,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1998,CCCCO,Solvent,0.8002,0.2868,0.00185,,,10.1021/je800751m,,
216,-8581720774849582297,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5003,CCCCO,Solvent,0.4997,0.5873,0.0027,,,10.1021/je800751m,,
217,3956494128305098147,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7501,CCCCO,Solvent,0.2499,0.6047,0.00275,,,10.1021/je800751m,,
218,5421590149837308253,308.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.7449,c1ccccc1,Solvent,0.2551,,,0.8545000000000001,0.0001,10.1007/s10765-009-0667-2,,
219,-7143976247294427678,308.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.4967,c1ccccc1,Solvent,0.5033,,,0.8566000000000003,0.0001,10.1007/s10765-009-0667-2,,
220,1304813189997725594,308.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.2699,c1ccccc1,Solvent,0.7301,,,0.8591000000000002,0.0001,10.1007/s10765-009-0667-2,,
221,-3061055241139495356,303.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.247,c1ccccc1,Solvent,0.753,0.0543,0.00075,,,10.1016/j.tca.2013.01.028,,
222,2371438207539228845,303.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.4944,c1ccccc1,Solvent,0.5056,0.0713,0.00085,,,10.1016/j.tca.2013.01.028,,
223,-7656963420754300701,303.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.7685,c1ccccc1,Solvent,0.2315,0.0477,0.00075,,,10.1016/j.tca.2013.01.028,,
224,620370801965005224,308.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.7836,Cc1ccccc1,Solvent,0.2164,,,0.8536000000000002,0.0001,10.1007/s10765-009-0667-2,,
225,6922328974575501784,308.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.5078,Cc1ccccc1,Solvent,0.4922,,,0.8534000000000002,0.0001,10.1007/s10765-009-0667-2,,
226,-3987668580302296482,308.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.2893,Cc1ccccc1,Solvent,0.7107,,,0.8532000000000003,0.0001,10.1007/s10765-009-0667-2,,
227,2192178795069908555,298.15,101.3,Liquid,2,CCc1ccccc1,Solvent,0.5,Cc1ccccc1,Solvent,0.5,-0.0092,0.00045,,,10.1021/je020186c,,
228,1722076668491585977,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4494,Cc1ccccc1,Solvent,0.5506,0.5596,0.00365,,,10.1016/j.jct.2008.12.004,,
229,-3754120800290646515,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7209,Cc1ccccc1,Solvent,0.2791,,,0.7216200000000002,0.01156,10.1016/j.jct.2005.10.011,,
230,4506571157078232909,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.20638,Cc1ccccc1,Solvent,0.79362,0.402,0.002,,,10.1021/je400184t,,
231,-3195370535282339163,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.72125,Cc1ccccc1,Solvent,0.27875,0.416,0.002,,,10.1021/je400184t,,
232,-2258830916523194783,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.20595,Cc1ccccc1,Solvent,0.79405,,,0.8133690000000002,0.000112,10.1021/je400184t,,
233,468024091033301425,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.44943,Cc1ccccc1,Solvent,0.55057,,,0.7645540000000002,0.0001175,10.1021/je400184t,,
234,7616468462769817563,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4921999999999999,c1ccccc1,Solvent,0.5078,,,0.7409000000000001,0.00015,10.1007/s10765-009-0667-2,,
235,-2285388789894833933,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2737,c1ccccc1,Solvent,0.7263,,,0.7855000000000002,0.00015,10.1007/s10765-009-0667-2,,
236,8320265171751788670,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7519,c1ccccc1,Solvent,0.2481,0.6047,0.0035,,,10.1016/j.tca.2013.01.028,,
237,4038602623504977360,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5,c1ccccc1,Solvent,0.5,0.9235,0.0051,,,10.1016/j.tca.2013.01.028,,
238,-5861871577608458421,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2423999999999999,c1ccccc1,Solvent,0.7576,0.7775,0.0044,,,10.1016/j.tca.2013.01.028,,
239,6984611309858004974,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.9136666654754124,c1ccccc1,Solvent,0.0863333345245875,,,0.6892400000000002,0.000805,10.1016/j.jct.2009.06.001,,
240,7301312194432035911,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.5037,ClCCCl,Solvent,0.4963,,,1.0489500000000005,0.0002,10.1007/s10765-005-5570-x,,
241,-7280736602108486160,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.2408,ClCCCl,Solvent,0.7592,-0.2686,0.00285,,,10.1016/j.jct.2005.03.020,,
242,-6439743027659588538,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.4972,ClCCCl,Solvent,0.5028,-0.4506,0.00425,,,10.1016/j.jct.2005.03.020,,
243,9122879770162913970,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.747,ClCCCl,Solvent,0.253,-0.3375,0.0034,,,10.1016/j.jct.2005.03.020,,
244,-1048525804131398653,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.2524,ClCCCl,Solvent,0.7476,,,1.1401800000000004,0.000295,10.1016/j.jct.2005.03.020,,
245,-8097292623899585563,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.7247,ClCCCl,Solvent,0.2753,,,0.9758800000000002,0.000175,10.1016/j.jct.2005.03.020,,
246,8462643600056538212,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7543,CCCCCC,Solvent,0.2457,,,0.7392000000000002,0.00065,10.1007/s10765-005-5572-8,,
247,-1519420902279241729,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.219,CCCCCC,Solvent,0.781,0.1264,0.00105,,,10.1016/j.jct.2008.12.004,,
248,-5696397383340621547,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4832,CCCCCC,Solvent,0.5167999999999999,0.2144,0.00155,,,10.1016/j.jct.2008.12.004,,
249,5556705637415198902,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7255,CCCCCC,Solvent,0.2744999999999999,0.199,0.00145,,,10.1016/j.jct.2008.12.004,,
250,-3678927177199248097,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4792999999999999,CCCCCC,Solvent,0.5207,,,0.7105500000000001,0.001555,10.1016/j.jct.2005.02.006,,
251,3012052887124514727,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2342999999999999,CCCCCC,Solvent,0.7657,,,0.6838300000000002,0.001655,10.1016/j.jct.2005.02.006,,
252,4449620691936426277,298.15,101.0,Liquid,2,CN1CCCCC1,Solvent,0.2452,O,Solvent,0.7548,,,0.9038110000000004,9.700000000000004e-05,10.1016/j.fluid.2010.05.001,,
253,1228980401411493340,298.15,101.0,Liquid,2,CN1CCCCC1,Solvent,0.505,O,Solvent,0.495,,,0.8581580000000002,9.450000000000002e-05,10.1016/j.fluid.2010.05.001,,
254,-468755840868771703,298.15,101.0,Liquid,2,CN1CCCCC1,Solvent,0.7907,O,Solvent,0.2093,,,0.8260470000000002,0.000108,10.1016/j.fluid.2010.05.001,,
255,3097716568485712213,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.72,CCCCOC=O,Solvent,0.28,0.134,0.0015,,,10.1016/j.jct.2009.05.006,,
256,1318595403749837505,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.6007,CCCCOC=O,Solvent,0.3993,0.137,0.0015,,,10.1016/j.jct.2009.05.006,,
257,8861573394513667333,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2724999999999999,CCCCOC=O,Solvent,0.7275,0.067,0.001,,,10.1016/j.jct.2009.05.006,,
258,-9121398319707142570,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7621,CCCCOC=O,Solvent,0.2379,,,1.7907000000000004,0.000495,10.1016/j.jct.2009.05.006,,
259,2025515693528031870,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.6007,CCCCOC=O,Solvent,0.3993,,,1.5656800000000004,0.000375,10.1016/j.jct.2009.05.006,,
260,2674835565438536838,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2261999999999999,CCCCOC=O,Solvent,0.7738,,,1.1188900000000004,0.00017,10.1016/j.jct.2009.05.006,,
261,-9000538537581111263,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7645,CCCCOC=O,Solvent,0.2355,0.166,0.002,,,10.1016/j.jct.2009.05.006,,
262,-2177177945791262336,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4378999999999999,CCCCOC=O,Solvent,0.5621,0.144,0.0015,,,10.1016/j.jct.2009.05.006,,
263,-3818576505455845411,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2763,CCCCOC=O,Solvent,0.7237,0.095,0.001,,,10.1016/j.jct.2009.05.006,,
264,2394915052887070424,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.727,CCCCOC=O,Solvent,0.273,,,1.6486800000000004,0.000415,10.1016/j.jct.2009.05.006,,
265,-2903746441869177406,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4383,CCCCOC=O,Solvent,0.5617,,,1.3314000000000004,0.00026,10.1016/j.jct.2009.05.006,,
266,-4759417375600175410,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.1974,CCCCOC=O,Solvent,0.8026,,,1.0828400000000002,0.000155,10.1016/j.jct.2009.05.006,,
267,3672817333794533196,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7608,CCCCOC=O,Solvent,0.2392,0.177,0.002,,,10.1016/j.jct.2009.05.006,,
268,-7120621903991560803,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.5274,CCCCOC=O,Solvent,0.4726,0.204,0.0025,,,10.1016/j.jct.2009.05.006,,
269,8029950883159398311,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2213,CCCCOC=O,Solvent,0.7787,0.106,0.0015,,,10.1016/j.jct.2009.05.006,,
270,-1133760426254516331,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.759,CCCCOC=O,Solvent,0.241,,,1.6004500000000004,0.00039,10.1016/j.jct.2009.05.006,,
271,-3380013820607246821,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.5235000000000001,CCCCOC=O,Solvent,0.4765,,,1.3832600000000004,0.000285,10.1016/j.jct.2009.05.006,,
272,8986023433515716686,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2322999999999999,CCCCOC=O,Solvent,0.7677,,,1.11031,0.000165,10.1016/j.jct.2009.05.006,,
273,-3875274508167945442,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7128,CCCCOC=O,Solvent,0.2872,0.222,0.0025,,,10.1016/j.jct.2009.05.006,,
274,1983127842490176506,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4671999999999999,CCCCOC=O,Solvent,0.5328,0.242,0.0025,,,10.1016/j.jct.2009.05.006,,
275,215168868569664016,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2098,CCCCOC=O,Solvent,0.7902,0.139,0.0015,,,10.1016/j.jct.2009.05.006,,
276,7072495866083298633,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7318,CCCCOC=O,Solvent,0.2682,,,1.5035800000000004,0.00034,10.1016/j.jct.2009.05.006,,
277,-9170304802999754216,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4857,CCCCOC=O,Solvent,0.5143,,,1.3138500000000002,0.00025,10.1016/j.jct.2009.05.006,,
278,4975117352260926833,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2042,CCCCOC=O,Solvent,0.7958,,,1.0764800000000003,0.00015,10.1016/j.jct.2009.05.006,,
279,-2621369826031265278,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7121,CCCCOC=O,Solvent,0.2879,0.237,0.0025,,,10.1016/j.jct.2009.05.006,,
280,-5140660395468805372,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4811999999999999,CCCCOC=O,Solvent,0.5188,0.282,0.003,,,10.1016/j.jct.2009.05.006,,
281,-5289846716539510679,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2693,CCCCOC=O,Solvent,0.7307,0.208,0.0025,,,10.1016/j.jct.2009.05.006,,
282,6480975926202061939,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7762,CCCCOC=O,Solvent,0.2238,,,1.4745100000000004,0.000325,10.1016/j.jct.2009.05.006,,
283,7818810480598696535,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.5186999999999999,CCCCOC=O,Solvent,0.4813,,,1.30859,0.00025,10.1016/j.jct.2009.05.006,,
284,-7666667509577460869,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2371999999999999,CCCCOC=O,Solvent,0.7628,,,1.0971700000000004,0.00016,10.1016/j.jct.2009.05.006,,
285,-4037694799092307423,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7661,CCCCOC(C)=O,Solvent,0.2339,-0.043,0.0005,,,10.1016/j.jct.2009.05.006,,
286,1466952234607588107,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5763,CCCCOC(C)=O,Solvent,0.4237,-0.129,0.0015,,,10.1016/j.jct.2009.05.006,,
287,6525844867466758889,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2146,CCCCOC(C)=O,Solvent,0.7854,-0.116,0.0015,,,10.1016/j.jct.2009.05.006,,
288,2693553246538812855,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7453000000000001,CCCCOC(C)=O,Solvent,0.2547,,,1.7221500000000003,0.000455,10.1016/j.jct.2009.05.006,,
289,-6176639492625734119,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5755,CCCCOC(C)=O,Solvent,0.4245,,,1.4806700000000004,0.000335,10.1016/j.jct.2009.05.006,,
290,-2841917874387219668,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2523999999999999,CCCCOC(C)=O,Solvent,0.7476,,,1.1085700000000005,0.000165,10.1016/j.jct.2009.05.006,,
291,-4218133048406537102,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7867,CCCCOC(C)=O,Solvent,0.2133,0.008,0.0005,,,10.1016/j.jct.2009.05.006,,
292,5840808108288333663,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5207999999999999,CCCCOC(C)=O,Solvent,0.4792,-0.105,0.0015,,,10.1016/j.jct.2009.05.006,,
293,3872944863208041301,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2923,CCCCOC(C)=O,Solvent,0.7077,-0.116,0.0015,,,10.1016/j.jct.2009.05.006,,
294,-5630196456404608884,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7605999999999999,CCCCOC(C)=O,Solvent,0.2394,,,1.6526200000000002,0.00042,10.1016/j.jct.2009.05.006,,
295,-8827904561127874174,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4794,CCCCOC(C)=O,Solvent,0.5206,,,1.3298200000000002,0.00026,10.1016/j.jct.2009.05.006,,
296,3528067302045956276,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2216,CCCCOC(C)=O,Solvent,0.7784,,,1.0729400000000002,0.00015,10.1016/j.jct.2009.05.006,,
297,-3299624772083237292,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7789,CCCCOC(C)=O,Solvent,0.2211,0.026,0.0005,,,10.1016/j.jct.2009.05.006,,
298,-2061166933325187520,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.5134000000000001,CCCCOC(C)=O,Solvent,0.4866,-0.066,0.001,,,10.1016/j.jct.2009.05.006,,
299,2662956682305948920,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2536,CCCCOC(C)=O,Solvent,0.7464,-0.093,0.001,,,10.1016/j.jct.2009.05.006,,
300,-2843506855905281225,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7252000000000001,CCCCOC(C)=O,Solvent,0.2748,,,1.5367300000000004,0.00036,10.1016/j.jct.2009.05.006,,
301,-3571125476256996820,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.5,CCCCOC(C)=O,Solvent,0.5,,,1.3202800000000003,0.000255,10.1016/j.jct.2009.05.006,,
302,-4975388281970375640,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.1924,CCCCOC(C)=O,Solvent,0.8076,,,1.0414400000000004,0.00014,10.1016/j.jct.2009.05.006,,
303,-4679031687079373141,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7564,CCCCOC(C)=O,Solvent,0.2436,0.042,0.0005,,,10.1016/j.jct.2009.05.006,,
304,1862073829047885591,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.5238,CCCCOC(C)=O,Solvent,0.4762,0.001,0.0005,,,10.1016/j.jct.2009.05.006,,
305,252742721485638344,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2156,CCCCOC(C)=O,Solvent,0.7844,-0.059,0.001,,,10.1016/j.jct.2009.05.006,,
306,-4583163481294282714,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.757,CCCCOC(C)=O,Solvent,0.243,,,1.5002000000000004,0.00034,10.1016/j.jct.2009.05.006,,
307,-2746060779058807147,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.5241,CCCCOC(C)=O,Solvent,0.4759,,,1.3105000000000002,0.00025,10.1016/j.jct.2009.05.006,,
308,-2039798181132374260,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2329,CCCCOC(C)=O,Solvent,0.7671,,,1.07052,0.00015,10.1016/j.jct.2009.05.006,,
309,-2525485466115250526,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.8336,CCCCOC(C)=O,Solvent,0.1664,0.058,0.001,,,10.1016/j.jct.2009.05.006,,
310,-5355783218366110153,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.27,CCCCOC(C)=O,Solvent,0.73,0.075,0.001,,,10.1016/j.jct.2009.05.006,,
311,-4567019202593414337,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4901999999999999,CCCCOC(C)=O,Solvent,0.5098,0.04,0.0005,,,10.1016/j.jct.2009.05.006,,
