,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
594,6691514565048710363,298.15,101.0,Liquid,2,CO,Solvent,0.3923540989797748,,OCCO,Solvent,0.6076459010202252,,1.0196000000000005,0.003,,,10.1016/j.fluid.2009.03.002
595,7768153457498661131,298.15,101.3,Liquid,2,CO,Solvent,0.7626,,OCCO,Solvent,0.2374,,,,0.10027,0.001,10.1021/je030207i
596,662167990192248581,298.15,101.3,Liquid,2,CO,Solvent,0.4788,,OCCO,Solvent,0.5212,,,,0.11785,0.00109,10.1021/je030207i
597,8728436344507098679,298.15,101.3,Liquid,2,CO,Solvent,0.2563999999999999,,OCCO,Solvent,0.7436,,,,0.08238,0.00091,10.1021/je030207i
598,-8203041195774268049,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2681,,c1ccncc1,Solvent,0.7319,,,,-0.8915,0.0182,10.1016/j.jct.2010.12.028
599,-7770456896738991415,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4826,,c1ccncc1,Solvent,0.5174000000000001,,,,-1.0329,0.02105,10.1016/j.jct.2010.12.028
600,-5972993173314600121,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7735,,c1ccncc1,Solvent,0.2265,,,,-0.7828,0.016,10.1016/j.jct.2010.12.028
601,-3838744339726438789,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2374,,c1ccncc1,Solvent,0.7626,,0.9863750000000002,0.000118,,,10.1016/j.jct.2010.12.028
602,7194622986115236494,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4837,,c1ccncc1,Solvent,0.5163,,0.9912370000000004,0.000117,,,10.1016/j.jct.2010.12.028
603,-1321429253829150081,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7678,,c1ccncc1,Solvent,0.2321999999999999,,0.9936220000000002,0.000117,,,10.1016/j.jct.2010.12.028
604,4527902205555763283,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2736,,Cc1ccccn1,Solvent,0.7263999999999999,,,,-1.2462,0.0254,10.1016/j.jct.2010.12.028
605,-1111400919083330832,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4882,,Cc1ccccn1,Solvent,0.5118,,,,-1.4976,0.0305,10.1016/j.jct.2010.12.028
606,-6098322801835062117,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7821,,Cc1ccccn1,Solvent,0.2178999999999999,,,,-0.8656,0.01775,10.1016/j.jct.2010.12.028
607,5826832482748138782,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2557,,Cc1ccccn1,Solvent,0.7443,,0.9597930000000002,0.000307,,,10.1016/j.jct.2010.12.028
608,-4692889084466918412,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.5146,,Cc1ccccn1,Solvent,0.4854,,0.9748990000000002,0.0002315,,,10.1016/j.jct.2010.12.028
609,-6518429440657146799,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7571,,Cc1ccccn1,Solvent,0.2429,,0.9854410000000002,0.000169,,,10.1016/j.jct.2010.12.028
610,7039808467474387755,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2323,,Cc1cccnc1,Solvent,0.7677,,,,-1.1196,0.02285,10.1016/j.jct.2010.12.028
611,6564708009563868261,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4926,,Cc1cccnc1,Solvent,0.5074000000000001,,,,-1.4091,0.0287,10.1016/j.jct.2010.12.028
612,3312045562061102565,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7789,,Cc1cccnc1,Solvent,0.2210999999999999,,,,-0.8735,0.01785,10.1016/j.jct.2010.12.028
613,-8205374713391733662,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2467,,Cc1cccnc1,Solvent,0.7533,,0.9668750000000004,0.00012,,,10.1016/j.jct.2010.12.028
614,-2172080833759885597,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.5336,,Cc1cccnc1,Solvent,0.4664,,0.9795770000000004,0.0001185,,,10.1016/j.jct.2010.12.028
615,-2785086056631433581,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7372,,Cc1cccnc1,Solvent,0.2628,,0.9867010000000004,0.000118,,,10.1016/j.jct.2010.12.028
616,-8607813118503758259,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2715,,Cc1ccncc1,Solvent,0.7284999999999999,,,,-1.1791,0.02405,10.1016/j.jct.2010.12.028
617,3316094306443350689,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4783,,Cc1ccncc1,Solvent,0.5217,,,,-1.4295,0.0291,10.1016/j.jct.2010.12.028
618,6599489581367187654,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7827,,Cc1ccncc1,Solvent,0.2173,,,,-0.8885,0.0182,10.1016/j.jct.2010.12.028
619,-2344615394120335494,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2655,,Cc1ccncc1,Solvent,0.7344999999999999,,0.9662520000000002,0.00012,,,10.1016/j.jct.2010.12.028
620,-4720109393443677303,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4863,,Cc1ccncc1,Solvent,0.5137,,0.9765780000000002,0.000119,,,10.1016/j.jct.2010.12.028
621,4905544099704521693,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7674,,Cc1ccncc1,Solvent,0.2326,,0.9868740000000004,0.000118,,,10.1016/j.jct.2010.12.028
622,5888663259220893036,298.15,101.0,Liquid,2,CC#N,Solvent,0.7711,,CCCCCO,Solvent,0.2289,,,,1.656,0.007,10.1016/j.tca.2006.08.007
623,1936349860209600932,298.15,101.0,Liquid,2,CC#N,Solvent,0.5166999999999999,,CCCCCO,Solvent,0.4833,,,,2.017,0.008,10.1016/j.tca.2006.08.007
624,-3169311195096930968,298.15,101.0,Liquid,2,CC#N,Solvent,0.2355,,CCCCCO,Solvent,0.7645,,,,1.451,0.006,10.1016/j.tca.2006.08.007
625,-4276425819602204177,293.15,101.0,Liquid,2,CC#N,Solvent,0.2031,,CCCCCO,Solvent,0.7968999999999999,,0.8090600000000001,0.00022,,,10.1021/je050519g
626,5370810048056974451,293.15,101.0,Liquid,2,CC#N,Solvent,0.5003,,CCCCCO,Solvent,0.4997,,0.7996400000000001,0.000185,,,10.1021/je050519g
627,-2429206034544820004,293.15,101.0,Liquid,2,CC#N,Solvent,0.7,,CCCCCO,Solvent,0.3,,0.7924200000000001,0.000165,,,10.1021/je050519g
628,-3984273607520542735,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7548,,OC1=NCCC1,Solvent,0.2452,,,,0.2356,0.00265,10.1021/je801006q
629,7107118642858737382,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4978,,OC1=NCCC1,Solvent,0.5022,,,,0.2326,0.0026,10.1021/je801006q
630,192146178397950966,298.15,101.0,Liquid,2,CCCCO,Solvent,0.1447,,OC1=NCCC1,Solvent,0.8553,,,,0.0949,0.0012,10.1021/je801006q
631,-3861516691004477208,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7555000000000001,,OC1=NCCC1,Solvent,0.2445,,0.8711500000000002,0.000185,,,10.1021/je801006q
632,495357114251291943,298.15,101.0,Liquid,2,CCCCO,Solvent,0.5004,,OC1=NCCC1,Solvent,0.4996,,0.94503,0.00015,,,10.1021/je801006q
633,-3061173776825812546,298.15,101.0,Liquid,2,CCCCO,Solvent,0.1445999999999999,,OC1=NCCC1,Solvent,0.8554,,1.0575900000000005,0.000205,,,10.1021/je801006q
634,4231694371431713590,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5039,,CC(C)O,Solvent,0.4961,,0.7719000000000001,0.0003,,,10.1016/j.jct.2007.02.008
635,-6624727862142115439,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1999999999999999,,CC(C)O,Solvent,0.8,,0.7761000000000002,0.0003,,,10.1016/j.jct.2007.02.008
636,-5427672359167225099,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1995,,CC(C)O,Solvent,0.8005,,,,0.438,0.011,10.1016/j.jct.2015.01.013
637,-5664056735862616619,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4983999999999999,,CC(C)O,Solvent,0.5016,,,,0.801,0.0195,10.1016/j.jct.2015.01.013
638,248580043385714459,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7991,,CC(C)O,Solvent,0.2009,,,,0.702,0.017,10.1016/j.jct.2015.01.013
639,-4537737534081858840,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7058,,CC(C)O,Solvent,0.2942,,0.7711100000000002,0.000245,,,10.1021/je050540h
640,6879684701371004730,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2389,,Cc1ccccc1,Solvent,0.7611,,,,-0.1404,0.0037,10.1016/j.jct.2006.08.011
641,7533955396943070035,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5486,,Cc1ccccc1,Solvent,0.4514,,,,-0.1583,0.004,10.1016/j.jct.2006.08.011
642,-6281380511310672276,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7394,,Cc1ccccc1,Solvent,0.2606,,,,-0.1135,0.0033,10.1016/j.jct.2006.08.011
643,-3921203292334636021,298.15,101.3,Liquid,2,CCCOC(=O)CC,Solvent,0.2747,,Cc1ccccc1,Solvent,0.7253000000000001,,0.8675700000000003,0.00018,,,10.1016/j.jct.2006.08.011
644,-3322916362858866865,298.15,101.3,Liquid,2,CCCOC(=O)CC,Solvent,0.4907,,Cc1ccccc1,Solvent,0.5093,,0.8707300000000002,0.00019,,,10.1016/j.jct.2006.08.011
645,8141441845036049617,298.15,101.3,Liquid,2,CCCOC(=O)CC,Solvent,0.7346,,Cc1ccccc1,Solvent,0.2653999999999999,,0.8734100000000001,0.00021,,,10.1016/j.jct.2006.08.011
646,3344527953662870913,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.7596,,COC(C)(C)C,Solvent,0.2404,,,,0.345,0.007,10.1016/j.fluid.2004.12.013
647,-7267010877921250294,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.5133,,COC(C)(C)C,Solvent,0.4867,,,,0.486,0.0095,10.1016/j.fluid.2004.12.013
648,-1050353615215479190,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.2601,,COC(C)(C)C,Solvent,0.7399,,,,0.371,0.0075,10.1016/j.fluid.2004.12.013
649,15925058743127091,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.6962999999999999,,COC(C)(C)C,Solvent,0.3037,,0.7173600000000002,0.000295,,,10.1021/je700428f
650,2931071163787210428,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.4992,,COC(C)(C)C,Solvent,0.5008,,0.7207300000000002,0.00029,,,10.1021/je700428f
651,-7200576345133148726,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.1995,,COC(C)(C)C,Solvent,0.8005,,0.7281100000000001,0.000285,,,10.1021/je700428f
652,4792724292505785,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.299,,ClCCCl,Solvent,0.7010000000000001,,,,-0.575,0.0035,10.1016/j.jct.2007.06.017
653,1781833272339382151,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.498,,ClCCCl,Solvent,0.502,,,,-0.663,0.0035,10.1016/j.jct.2007.06.017
654,1668639802033827662,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.702,,ClCCCl,Solvent,0.298,,,,-0.531,0.003,10.1016/j.jct.2007.06.017
655,-4264698554820017609,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.1978,,ClCCCl,Solvent,0.8022,,1.1862000000000004,0.003,,,10.1021/je700339f
656,7313509498811638368,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.4988,,ClCCCl,Solvent,0.5012,,1.0957000000000003,0.00305,,,10.1021/je700339f
657,477465825522647718,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7054,,ClCCCl,Solvent,0.2946,,1.0336,0.003,,,10.1021/je700339f
658,4187112542991098118,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.204,,ClCCCCCl,Solvent,0.796,,,,-0.039,0.002,10.1016/j.jct.2007.06.017
659,-2951648829694043332,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.501,,ClCCCCCl,Solvent,0.499,,,,-0.056,0.002,10.1016/j.jct.2007.06.017
660,-4305061825318839208,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.701,,ClCCCCCl,Solvent,0.299,,,,-0.052,0.002,10.1016/j.jct.2007.06.017
661,-3834354783329669064,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2994,,ClCCCCCl,Solvent,0.7006,,1.0879000000000003,0.0021,,,10.1021/je700339f
662,3005967763624695803,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5022,,ClCCCCCl,Solvent,0.4978,,1.0524000000000004,0.0022,,,10.1021/je700339f
663,8791960166153861337,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7943,,ClCCCCCl,Solvent,0.2057,,0.9934000000000002,0.00245,,,10.1021/je700339f
664,-5529401053072640516,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.203,,ClCCCCCCCl,Solvent,0.7969999999999999,,,,0.195,0.0025,10.1016/j.jct.2007.06.017
665,-3760781366987629999,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.498,,ClCCCCCCCl,Solvent,0.502,,,,0.34,0.0025,10.1016/j.jct.2007.06.017
666,-6252702835805081214,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.796,,ClCCCCCCCl,Solvent,0.2039999999999999,,,,0.24,0.0025,10.1016/j.jct.2007.06.017
667,-1943071337660624071,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2013,,ClCCCCCCCl,Solvent,0.7987,,1.0486000000000002,0.0014,,,10.1021/je700339f
668,-2677162748251860698,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5033,,ClCCCCCCCl,Solvent,0.4967,,1.0190000000000003,0.00155,,,10.1021/je700339f
669,-2308796414088361536,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7034,,ClCCCCCCCl,Solvent,0.2966,,0.9943000000000002,0.0017,,,10.1021/je700339f
670,-5032795471445940708,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.202,,ClCCCl,Solvent,0.798,,,,-0.586,0.004,10.1016/j.jct.2007.06.017
671,-5377076783663518817,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.5,,ClCCCl,Solvent,0.5,,,,-0.885,0.004,10.1016/j.jct.2007.06.017
672,-3723030170413068337,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.702,,ClCCCl,Solvent,0.298,,,,-0.706,0.004,10.1016/j.jct.2007.06.017
673,-5947500479726112735,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2988,,ClCCCl,Solvent,0.7012,,1.1413000000000002,0.00345,,,10.1021/je700339f
674,3770861745160532605,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.4999,,ClCCCl,Solvent,0.5001,,1.0774000000000004,0.00325,,,10.1021/je700339f
675,8311666109998661580,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.7008,,ClCCCl,Solvent,0.2992,,1.0181000000000002,0.00305,,,10.1021/je700339f
676,-4289494332976601444,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.211,,ClCCCCCl,Solvent,0.789,,,,-0.188,0.0025,10.1016/j.jct.2007.06.017
677,-4576418469074829739,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.506,,ClCCCCCl,Solvent,0.494,,,,-0.314,0.0025,10.1016/j.jct.2007.06.017
678,-3146139335873664764,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.705,,ClCCCCCl,Solvent,0.295,,,,-0.281,0.0025,10.1016/j.jct.2007.06.017
679,7400668977611368907,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2001,,ClCCCCCl,Solvent,0.7999,,1.0978,0.0023,,,10.1021/je700339f
680,2880229357583928123,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.5009,,ClCCCCCl,Solvent,0.4991,,1.0407000000000004,0.00225,,,10.1021/je700339f
681,-2076140565015224544,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.6987,,ClCCCCCl,Solvent,0.3013,,1.0011000000000003,0.0023,,,10.1021/je700339f
682,5016043747824836107,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.212,,ClCCCCCCCl,Solvent,0.788,,,,0.04,0.002,10.1016/j.jct.2007.06.017
683,-1549959628782507920,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.504,,ClCCCCCCCl,Solvent,0.496,,,,0.09,0.002,10.1016/j.jct.2007.06.017
684,4666605184681151916,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.798,,ClCCCCCCCl,Solvent,0.2019999999999999,,,,0.067,0.002,10.1016/j.jct.2007.06.017
685,-8412478421089259111,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.3002,,ClCCCCCCCl,Solvent,0.6998,,1.0345000000000002,0.0015,,,10.1021/je700339f
686,-1723714204865078940,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.4943,,ClCCCCCCCl,Solvent,0.5057,,1.0123000000000002,0.0016,,,10.1021/je700339f
687,964818396551859607,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.7006,,ClCCCCCCCl,Solvent,0.2994,,0.9853000000000002,0.00175,,,10.1021/je700339f
688,-5320606113262758658,298.15,101.0,Liquid,2,CCCNCCC,Solvent,0.7496,,CN(C)C=O,Solvent,0.2504,,,,0.529,0.017,10.1016/j.fluid.2019.112283
689,3983120774116460982,298.15,101.0,Liquid,2,CCCNCCC,Solvent,0.4995,,CN(C)C=O,Solvent,0.5005,,,,0.748,0.0225,10.1016/j.fluid.2019.112283
690,-4610695428469924441,298.15,101.0,Liquid,2,CCCNCCC,Solvent,0.2481999999999999,,CN(C)C=O,Solvent,0.7518,,,,0.613,0.0195,10.1016/j.fluid.2019.112283
691,-4668733612062898977,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.7459,,CN(C)C=O,Solvent,0.2541,,0.7687320000000002,0.0009355,,,10.1021/acs.jced.5b00802
692,5973912205788006428,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.5034000000000001,,CN(C)C=O,Solvent,0.4966,,0.8108000000000002,0.0009885,,,10.1021/acs.jced.5b00802
693,7181962107745315231,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.2522999999999999,,CN(C)C=O,Solvent,0.7477,,0.8674480000000002,0.0010625,,,10.1021/acs.jced.5b00802
694,5835318977003884482,298.15,101.0,Liquid,2,CCCCNCCCC,Solvent,0.7518,,CN(C)C=O,Solvent,0.2482,,,,0.782,0.025,10.1016/j.fluid.2019.112283
695,-3407559469089959904,298.15,101.0,Liquid,2,CCCCNCCCC,Solvent,0.5018,,CN(C)C=O,Solvent,0.4982,,,,1.113,0.0335,10.1016/j.fluid.2019.112283
696,7006347697135679893,298.15,101.0,Liquid,2,CCCCNCCCC,Solvent,0.2493999999999999,,CN(C)C=O,Solvent,0.7506,,,,0.921,0.029,10.1016/j.fluid.2019.112283
697,-2896254975664508684,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.7266,,CN(C)C=O,Solvent,0.2734,,0.7828350000000002,0.0009465,,,10.1021/acs.jced.5b00802
698,9016277689369886739,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.4928,,CN(C)C=O,Solvent,0.5072,,0.8153440000000003,0.0009895,,,10.1021/acs.jced.5b00802
699,-4565002000807310842,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.2639,,CN(C)C=O,Solvent,0.7361,,0.8609240000000001,0.001053,,,10.1021/acs.jced.5b00802
700,-3112912472774087830,298.15,101.0,Liquid,2,CCCCN,Solvent,0.7502,,CN(C)C=O,Solvent,0.2498,,,,0.32,0.01,10.1016/j.fluid.2019.112283
701,-4158258158354077726,298.15,101.0,Liquid,2,CCCCN,Solvent,0.4992,,CN(C)C=O,Solvent,0.5008,,,,0.384,0.0115,10.1016/j.fluid.2019.112283
702,7371877045501652528,298.15,101.0,Liquid,2,CCCCN,Solvent,0.2440999999999999,,CN(C)C=O,Solvent,0.7559,,,,0.245,0.008,10.1016/j.fluid.2019.112283
703,-5263032551915851885,298.15,100.0,Liquid,2,CCCCN,Solvent,0.7552,,CN(C)C=O,Solvent,0.2448,,0.7762150000000002,0.000949,,,10.1021/acs.jced.5b00802
704,-5689922310030860830,298.15,100.0,Liquid,2,CCCCN,Solvent,0.4972,,CN(C)C=O,Solvent,0.5028,,0.8277360000000001,0.001011,,,10.1021/acs.jced.5b00802
705,9040200600118332431,298.15,100.0,Liquid,2,CCCCN,Solvent,0.2428,,CN(C)C=O,Solvent,0.7572,,0.8845160000000002,0.0010795,,,10.1021/acs.jced.5b00802
706,6727468763329407422,298.15,101.0,Liquid,2,CCCCCCN,Solvent,0.7478,,CN(C)C=O,Solvent,0.2522,,,,0.461,0.015,10.1016/j.fluid.2019.112283
707,1708006132670424392,298.15,101.0,Liquid,2,CCCCCCN,Solvent,0.4997,,CN(C)C=O,Solvent,0.5003,,,,0.661,0.02,10.1016/j.fluid.2019.112283
708,4362340629973848560,298.15,101.0,Liquid,2,CCCCCCN,Solvent,0.2497,,CN(C)C=O,Solvent,0.7503,,,,0.51,0.0165,10.1016/j.fluid.2019.112283
709,2441544934712324004,298.15,100.0,Liquid,2,CCCCCCN,Solvent,0.7452,,CN(C)C=O,Solvent,0.2548,,0.7905460000000002,0.0009575,,,10.1021/acs.jced.5b00802
710,5755111075995675956,298.15,100.0,Liquid,2,CCCCCCN,Solvent,0.4499999999999999,,CN(C)C=O,Solvent,0.55,,0.8367510000000001,0.001016,,,10.1021/acs.jced.5b00802
711,-744977796425745432,298.15,100.0,Liquid,2,CCCCCCN,Solvent,0.2944,,CN(C)C=O,Solvent,0.7056,,0.8676880000000002,0.001057,,,10.1021/acs.jced.5b00802
712,-8818231325342836606,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5009,,CC(C)OC(C)C,Solvent,0.4991,,0.7005900000000002,0.000105,,,10.1021/je2011314
713,8833638536589794391,298.15,100.8,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.75,,CC(C)OC(C)C,Solvent,0.25,,0.6937500000000002,0.000155,,,10.1021/je050367p
714,-5409942582232999404,298.15,100.8,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.25,,CC(C)OC(C)C,Solvent,0.75,,0.7090800000000002,0.000155,,,10.1021/je050367p
715,-6487828698676864151,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7747999999999999,,CC(C)OC(C)C,Solvent,0.2252,,,,0.132161,0.001556,10.1021/je9001416
716,363017720330037187,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5125,,CC(C)OC(C)C,Solvent,0.4875,,,,0.197047,0.002233,10.1021/je9001416
717,-7490719356583660379,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2693,,CC(C)OC(C)C,Solvent,0.7307,,,,0.158983,0.0018345,10.1021/je9001416
718,-5561336858773917650,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.766,,CCCCCO,Solvent,0.234,,,,0.782,0.0315,10.1016/j.fluid.2010.03.001
719,3879293321539946989,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.54,,CCCCCO,Solvent,0.46,,,,0.858,0.0345,10.1016/j.fluid.2010.03.001
720,2564692980679074441,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.272,,CCCCCO,Solvent,0.728,,,,0.532,0.0215,10.1016/j.fluid.2010.03.001
721,-6042346908787878982,293.15,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.7252000000000001,,CCCCCO,Solvent,0.2748,,0.8354000000000001,0.00035,,,10.1016/j.fluid.2010.03.001
722,-707285646437313159,293.15,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.5435,,CCCCCO,Solvent,0.4565,,0.8312000000000003,0.0003,,,10.1016/j.fluid.2010.03.001
723,5621784067272957800,293.15,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.2634999999999999,,CCCCCO,Solvent,0.7365,,0.8238000000000002,0.0002,,,10.1016/j.fluid.2010.03.001
724,-5672484543769147808,303.15,100.0,Liquid,2,CCOC(=O)C(C)C,Solvent,0.1996,,CO,Solvent,0.8004,,0.8173600000000002,0.000115,,,10.1016/j.jct.2019.105884
725,-5132452665711467258,303.15,100.0,Liquid,2,CCOC(=O)C(C)C,Solvent,0.499,,CO,Solvent,0.501,,0.8414100000000002,0.00011,,,10.1016/j.jct.2019.105884
726,2504892874828786302,303.15,100.0,Liquid,2,CCOC(=O)C(C)C,Solvent,0.703,,CO,Solvent,0.297,,0.8501200000000002,0.00011,,,10.1016/j.jct.2019.105884
727,8650613068529549368,303.15,100.0,Liquid,2,CCOC(=O)C(C)C,Solvent,0.289,,CO,Solvent,0.7110000000000001,,,,0.488,0.0035,10.1016/j.jct.2019.105884
728,-5820637183922019567,303.15,100.0,Liquid,2,CCOC(=O)C(C)C,Solvent,0.48,,CO,Solvent,0.52,,,,0.671,0.0045,10.1016/j.jct.2019.105884
729,8871679866034288164,303.15,100.0,Liquid,2,CCOC(=O)C(C)C,Solvent,0.771,,CO,Solvent,0.2289999999999999,,,,0.632,0.0045,10.1016/j.jct.2019.105884
730,3485324754167345149,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.6999,,CCCO,Solvent,0.3001,,,,0.6544,0.0029,10.1016/j.fluid.2012.06.031
731,1068770038209732704,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4998,,CCCO,Solvent,0.5002,,,,0.6025,0.0027,10.1016/j.fluid.2012.06.031
732,2838246272924957072,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7,,CCCO,Solvent,0.3,,0.7046500000000001,0.00028,,,10.1016/j.fluid.2012.06.031
733,-6326907651303258875,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5,,CCCO,Solvent,0.5,,0.7214400000000002,0.00028,,,10.1016/j.fluid.2012.06.031
734,382587961163980313,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2000999999999999,,CCCO,Solvent,0.7999,,0.7589500000000002,0.00029,,,10.1016/j.fluid.2012.06.031
735,-6449008428887479931,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2003,,CCCO,Solvent,0.7997,,,,0.308,0.0055,10.1021/je5004912
736,-2749139053443968974,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.787,,CN1CCCC1=O,Solvent,0.213,,,,0.081,0.002,10.1016/j.jct.2008.01.024
737,7697163633069587210,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.49,,CN1CCCC1=O,Solvent,0.51,,,,0.152,0.002,10.1016/j.jct.2008.01.024
